job_id,title,company,location,city,region,contract_type,experience_level,publication_date,description,source_url,source,keyword
wJ0OU-EJnKeKuLIXAAAAAA==,Data Scientist Expérimenté H/F,Klee Group,"Le Plessis-Robinson, FR",Le Plessis-Robinson,,STAGE,Confirmé,2026-04-03T00:00:00.000Z,"Rejoins la BU IA & Data ! Créée il y a quelques années, elle a pour vocation de rendre les organisations publiques et privées plus performantes, en les accompagnant dans le développement de leur stratégie data.

Chez Klee Group, nous imaginons et créons des solutions digitales métier en accompagnant nos clients tout au long du cycle de vie de leur projet numérique.

Grâce à notre culture de l'engagement et du résultat, nous proposons et mettons en œuvre des solutions métier industrielles et sur-mesure.

Agilité, UX, Numérique Responsable, Web, Data, CyberSécurité, DevOps, Cloud… nous proposons à nos clients un véritable panel d’expertises complémentaires incarnées par plus de 1000 talents ! Klee Group réalise 145 millions d’euros de chiffre d’affaires en 2024. Pour plus d’informations, rendez-vous sur www.kleegroup.com/
Dans le cadre du développement de l’activité de Klee Group et d’accompagnement de ses clients dans leur projets de valorisation de patrimoine data, nous cherchons à renforcer l’équipe BU Data & IA par un Data Scientist expérimenté

Ton équipe
Au sein de la Team IA & Data, tu évolueras dans une structure à taille humaine, conviviale et engagée. Nos ingénieurs en Data Science seront ravis de t’accueillir ! Autonomie, travail hybride, management bienveillant… Viens renforcer notre chefferie de projets à impact positif.
Tes missions

• Concevoir, développer et industrialiser des solutions IA innovantes basées sur le Machine Learning, le Deep Learning, l'IA Générative, le NLP et les architectures Multi-Agents

• Contribuer aux interactions avec les équipes métier : cadrage et analyse de leurs besoins, étude d'adéquation, participation aux ateliers clients

• Assurer la qualité méthodologique et technique des projets

• Participer à la conduite du changement : déploiement, formation, accompagnement des utilisateurs

• Conseiller et accompagner le client dans l'identification des business cases, la prise de conscience de son patrimoine de données, la mise en œuvre d'une gouvernance des données (responsabilités, droits, sécurité, …)

• Collaborer étroitement avec l'équipe Klee de data scientists, data engineers et autres métiers

• Participer à la veille technologique sur la data science et l'IA

• En lien avec la direction de la Business Unit Data et IA et les autres directions Klee :
• Participer à l'élaboration et au positionnement de l'offre de la BU Data & IA de Klee

• Soutenir le développement commercial de l'activité : participation aux avant-ventes, chiffrages, soutenances, démonstrations

• Participer aux actions de communication interne et externe : animation de retours d'expériences, de webinaires, de conférences, rédaction d'articles de blog, de livres blancs…

• Participer à l'animation de la relation avec nos partenaires (partenariat, formations, certifications, leads commerciaux, suivi des nouvelles versions, participation à la communauté des partenaires/utilisateurs…)

• Autres tâches selon les besoins de Klee

Ton profil

• Titulaire d'un diplôme Bac+5 (ingénieur ou Master 2) ou d'un doctorat dans le domaine de l'informatique, de l'IA ou autre domaine en lien direct avec le poste.

• Vous avez une d'expérience d'au moins 4 ans en tant que Data Scientist.

Compétences techniques requises
• Expérience (entre 4 et 8 ans) en Machine Learning, NLP, IA générative (LLM, RAG), Analyse Statistique, Deep Learning, et création de pipelines de valorisation de la donnée

• Une connaissance des plateformes cloud type Azure, AWS, GCP ou Databricks est vivement souhaitée

• Maîtrise des langages de programmation Python et des librairies associées (ex. OpenAI, TensorFlow, PyTorch, Scikit-Learn, Pandas…), du langage SQL. Connaissances des frameworks LangChain ou LlamaIndex souhaitées

• La familiarité avec les pratiques CI/CD et MLOps et les outils de versioning (Git, Jira, Terraform, Kubernetes)

• Des certifications en outils IA sont un plus

• Expérience en projets Agile

Savoir-être
• Travail en équipe (interne, clients), sens du service

• Leadership technique (revues, standards, mentoring)

• Communication claire (tech & métier), esprit de synthèse

• Capacité d'arbitrage (valeur vs complexité)

• Capacité à collaborer en français et en anglais (écrit et oral)

Au travers de ses recrutements, Klee Group cultive une politique en faveur de la diversité, de l’égalité professionnelle et des travailleurs handicapés.

Déroulement des entretiens
• Un premier échange téléphonique avec Christine, Consultante en recrutement

• Une rencontre avec un membre de ta future équipe

• Un dernier échange avec ton futur Manager !

Nous avons hâte de faire ta connaissance !",https://www.welcometothejungle.com/fr/companies/klee-group/jobs/data-scientist-experimente-h-f_le-plessis-robinson_KG_1Wa18pw,JSearch,data analyst in Paris
V6X-pWRJBEbFw11mAAAAAA==,"Data Engineer H/F | Montrouge, FR",Crédit Agricole CIB,"Montrouge, FR",Montrouge,,STAGE,Senior,2026-04-04T00:00:00.000Z,"Data Engineer H/F

{""description"": "" Description du poste 

Type de m\u00e9tier 

Types de m\u00e9tiers Cr\u00e9dit Agricole S.A. - Financement et Investissement 

Types de m\u00e9tier compl\u00e9mentaires 

Types de m\u00e9tiers Cr\u00e9dit Agricole S.A. - IT, Digital et Data 

Intitul\u00e9 du poste 

Data Engineer H/F 

Type de contrat 

Alternance / Apprentissage 

Dur\u00e9e (en mois) 

24 mois 

Date pr\u00e9vue de prise de fonction 

31/08/2026 

Poste avec management 

Non 

Cadre / Non Cadre 

Non cadre 

Missions 

Vous recherchez une alternance en data engineering et vous avez un int\u00e9r\u00eat pour le milieu bancaire ? Alors cette offre est faite pour vous ! 

Vous rejoindrez le programme Augmented Banker AI pour la Direction du Coverage et de la Finance Durable de Cr\u00e9dit Agricole CIB. Ce programme a pour objectifs : 

• De permettre aux Senior Bankers en relation avec les clients de la Banque de d\u00e9tecter des opportunit\u00e9s de nouveaux business, 
• D'am\u00e9liorer la connaissance de leurs clients via des donn\u00e9es sp\u00e9cialis\u00e9es, 
• De renforcer la relation commerciale, 
• D'\u00eatre plus force sur leurs activit\u00e9 administrative (Compte rendu automatis\u00e9, organisation de meeting automatis\u00e9, ...) 
• D'am\u00e9liorer l'efficience d'interaction avec l'outil CRM de la Banque. 
Ce programme est constitu\u00e9 de plusieurs streams : 

• Mise en \u0153uvre de solutions \u00e0 base d'IA G\u00e9n\u00e9rative 
• Mise en \u0153uvre d'une moderne Data stack permettant d'alimenter les solutions d'IA de mani\u00e8re efficace et pertinente. 
Vos missions porteront sp\u00e9cifiquement sur ce dernier stream : Data platform (Environnement cloud AWS) 

Concr\u00e8tement vos missions seront les suivantes : 

• Optimiser les pipelines de donn\u00e9es ; 
• Am\u00e9liorer les flux existants sur AWS ; 
• Impl\u00e9menter des solutions de monitoring et alerting ; 
• D\u00e9velopper de nouveaux pipelines ; 
• Assurer l'ingestion de donn\u00e9es sp\u00e9cialis\u00e9es (market data) ; 
• Suivre la transformation et l'enrichissement pour alimenter les solutions IA ; 
• \u00catre garant de la qualit\u00e9 et la gouvernance ; 
• Mettre en place les contr\u00f4les qualit\u00e9 ; 
• R\u00e9diger la documentation technique ; 
• \u00catre en support des \u00e9quipes IA G\u00e9n\u00e9rative ; 
• Pr\u00e9parer les donn\u00e9es pour les mod\u00e8les ; 
• Optimiser les co\u00fbts AWS. 
Vous effectuerez votre alternance dans un environnement international, aux c\u00f4t\u00e9s de votre tuteur qui vous accompagnera dans votre apprentissage et dans le d\u00e9veloppement de votre r\u00e9seau professionnel. 

Rejoindre Cr\u00e9dit Agricole CIB, c'est profiter d'une communaut\u00e9 importante de jeunes, \u00e9voluer sur un campus moderne offrant de nombreux services (boulangerie, salle de sport, etc.), b\u00e9n\u00e9ficier d'un suivi RH (matin\u00e9e d'accueil, suivi r\u00e9gulier, etc.) et d'opportunit\u00e9s en alternance, VIE, CDD et CDI. 

Merci d'indiquer en titre de votre CV votre rythme d'alternance ainsi que votre formation. 

Localisation du poste 

Zone g\u00e9ographique 

Europe, France, Ile-de-France, 92 - Hauts-De-Seine 

Ville 

Montrouge 

Crit\u00e8res candidat 

Niveau d'\u00e9tudes minimum 

Bac + 4 / M1 

Formation / Sp\u00e9cialisation 

Et si c'\u00e9tait vous ? 

Formation : Universit\u00e9, \u00e9cole d'ing\u00e9nieurs 

Sp\u00e9cialisation : Informatique, Data Science ou \u00e9quivalent 

Niveau d'exp\u00e9rience minimum 

0 - 2 ans 

Comp\u00e9tences recherch\u00e9es 

Hard Skills : 

• Comp\u00e9tences techniques requises : 
• AWS (S3, Lambda, Glue,) 
• Python pour le data engineering 
• SQL avanc\u00e9 
• Concepts de data pipeline et ETL/ELT 
• Git/GitLab 
• Comp\u00e9tences techniques appr\u00e9ci\u00e9es : 
• Infrastructure as Code (Terraform, CloudFormation) 
• Data quality & observability 
• CI/CD 
• Maitrise du Pack Office ; 
• Fran\u00e7ais & Anglais courants. 
Soft Skills : 

• Autonomie ; 
• Rigueur ; 
• Esprit d'\u00e9quipe. "", ""salary_raw"": ""Row(double=None, string=None)""}",https://www.efinancialcareers.fr/emploi-France-Montrouge-Data_Engineer_HF.id24085124,JSearch,data analyst in Paris
6dmrkjBzpHi6BEC2AAAAAA==,"Alternance - Data Engineer/Data Scientist (F/H) Paris | Paris, FR",Groupe BPCE,"Paris, FR",Paris,,ALTERNANCE,Stage/Alternance,2026-04-03T00:00:00.000Z,"Alternance - Data Engineer/Data Scientist (F/H) Paris

{""description"": "" Description de l'entreprise 

BPCE Solutions informatiques est une entreprise IT du Group\u00ea BPCE pr\u00e9sente dans 19 villes en France. 

Pr\u00e8s de 2 600 femmes et hommes imaginent, inventent et testent des solutions innovantes pour faciliter la vie des utilisateurs et clients des Caisses d'Epargne, des Banques Populaires et de plusieurs filiales comme le Cr\u00e9dit Coop\u00e9ratif, la Banque Palatine, la SocFim. Nous accompagnons \u00e9galement des m\u00e9tiers assurances, solutions et expertise financi\u00e8re du Groupe BPCE, 2e acteur bancaire en France. 

Nous imaginons et d\u00e9veloppons des solutions IT innovantes pour faciliter le quotidien de nos utilisateurs. Chaque jour, ce sont pr\u00e8s de 1 fran\u00e7ais sur 2 qui utilisent nos solutions ! 

Entreprise inclusive et engag\u00e9e, ce sont vos comp\u00e9tences qui font la diff\u00e9rence. 

Le t\u00e9l\u00e9travail et les horaires flexibles vous permettent de pr\u00e9server votre \u00e9quilibre de vie. Et en pr\u00e9sentiel, vous b\u00e9n\u00e9ficiez d'un environnement innovant et responsable. 

Notre vision de l'alternance ? 

• Vous \u00eates accompagn\u00e9(e) et encourag\u00e9(e) par une \u00e9quipe bienveillante 
• Vous travaillez sur des projets d'envergure au service de nos clients 
• Vous apprenez du savoir-faire de personnes passionn\u00e9es par leur m\u00e9tier 
• Vous d\u00e9ployez votre potentiel et consolidez votre projet professionnel 
Alors, rejoignez-nous pour profiter de la diversit\u00e9 du terrain de jeu que propose BPCE Solutions informatiques ! \u26a1 

Poste et missions 

Int\u00e9grez la Plateforme Plateforme Distribution et Data au sein de BPCE Solutions informatiques et plus pr\u00e9cis\u00e9ment le produit Solutions IA, cette \u00e9quipe est en charge de l'industrialisation des cas d'AI pour les Caisses d'\u00e9pargne et les Banques Populaires. 

En tant que Data Engineer (F/H) en alternance, vous aurez pour missions de participer aux projets d'IA, de la conception et l'apprentissage \u00e0 l'industrialisation (d\u00e9veloppement) du cas d'usage. 

L'ensemble des travaux se d\u00e9roule en environnement GCP et en m\u00e9thodologie Agile. 

Profil et comp\u00e9tences requises 

Vous recherchez une alternance dans le cadre de vos \u00e9tudes sup\u00e9rieures en Informatique de niveau Bac+3 ou plus 

Vous avez envie d'apprendre et d'int\u00e9grer une entreprise dynamique et agile qui vous permettra d'acqu\u00e9rir un r\u00e9seau et une premi\u00e8re exp\u00e9rience solide. 

Vous avez \u00e0 c\u0153ur d'accompagner vos clients dans des projets d'envergure. 

Vous \u00eates rigoureux(se) avec une bonne capacit\u00e9 d'analyse et de synth\u00e8se. 

Vous avez un bon relationnel et un esprit positif, vous \u00eates curieux(se) et vous appr\u00e9ciez travailler en \u00e9quipe. 

Comp\u00e9tences et connaissances techniques : 

• python, 
• Comp\u00e9tences IA : quelques premi\u00e8res exp\u00e9riences en IA (ML). 
Informations compl\u00e9mentaires : 

Date de d\u00e9marrage souhait\u00e9e : 1 \u00e0 2 ans 

Rythme d'alternance souhait\u00e9 : A \u00e9tudier 

Dur\u00e9e de l'alternance souhait\u00e9e : Septembre 2026 

Notre processus de recrutement se compose de deux entretiens : un entretien RH avec, puis un entretien op\u00e9rationnel avec Manager/tuteur . 

Informations compl\u00e9mentaires sur le poste 

BPCE SI, c'est un cadre de travail agr\u00e9able avec un accompagnement de proximit\u00e9, des formations, de multiples \u00e9volutions possibles au sein du groupe 

80% de prise en charge des frais de transports en commun ! 

\u2600 Environ 9 semaines de cong\u00e9s annuels (cong\u00e9s et RTT) 

T\u00e9l\u00e9travail hybride ! 30 jours de t\u00e9l\u00e9travail par trimestre et flexibilit\u00e9 des horaires 

Un CSE actif ! Des locaux attractifs et des comit\u00e9s d'animations par site"", ""salary_raw"": ""Row(double=None, string=None)""}",https://www.efinancialcareers.fr/emploi-France-Paris-Alternance_-_Data_EngineerData_Scientist_FH_Paris.id24078817,JSearch,data analyst in Paris
dwY9Y0Cb_4w7K_2oAAAAAA==,Data Management Analyst (f/m/d),HSBC,"Courbevoie, FR",Courbevoie,,STAGE,Non spécifié,2026-04-03T00:00:00.000Z,"At HSBC, our purpose is opening up a world of opportunity and by joining our team, you can be part of something bigger! We are committed to removing barriers and ensuring careers at HSBC are inclusive and accessible.

What You Will Do

Data Management represents a critical strategic focus for financial institutions, underpinning regulatory compliance, operational efficiency, and informed decision-making. HSBC Continental Europe (HBCE) has established a specialised Data Management team, consolidating expertise from data professionals across global business lines and functional areas. This unified approach is designed to address high-priority strategic objectives, with particular emphasis on fulfilling remediation requirements mandated by the European Central Bank (ECB), HBCE’s principal regulatory authority.

Responsibilities

As a Data Management Analyst within the HBCE Data Management team, you will play a pivotal role in supporting the bank’s data governance and regulatory compliance agenda.Your responsibilities will encompass:

• Project Management and Data Analysis for Regulatory Initiatives:

You will actively contribute to the planning, coordination, and execution of projects aligned with strategic regulatory imperatives. This includes performing in-depth data analysis to support the delivery of regulatory initiatives, ensuring that data-driven insights inform project outcomes and compliance strategies.

• End-to-End Management of Data Quality Issues:

You will assume ownership of a portfolio of data quality issues, overseeing their lifecycle from identification and root cause analysis through to remediation and closure. This involves collaborating with cross-functional teams to implement sustainable solutions, monitor progress, and report on remediation status to key stakeholders.

By joining the HBCE Data team, you will be instrumental in advancing the organisation’s data management capabilities, ensuring robust data quality, and supporting the bank’s ongoing commitment to regulatory excellence.

In This Role You Will

Business Analysis for data project:

• Monitor the implementation of data management projects and track actions plan
• Manage selected points from the action plan related to data analysis
• Access data and conduct analysis as required (profiling, quality, lineage, trusted source, etc.)

Quality

• Monitor Data Quality controls results, or, when required, drive their implementation
• Manage a portfolio of data quality issues on a specific domain (drive root cause analysis, identify resolve, monitor progress)
• The Data Manager will support the Group DAO by collaborating with local Risk & Finance teams to understand and prioritize requirements, maintain alignment with the Group model (strategy, standards) while meeting compliance with regulatory requirements (i.e. BCBS239, IFRS9, etc.).
• The Data Manager will engage and coordinate with data management teams from other functions, businesses as well as Group teams.
• You should apply if you have:

Required knowledge

• Knowledge of Regulatory requirements (BCBS239) would be nice to have
• Risk and Finance functions in a financial institution addressing a wide range of customers and products
• Data Management strategies
• Project managing capability
• SAS (or equivalent) skills to analyse data
• Knowledge of Data Management tools would be welcome
• Good understanding of IT systems and data flows

5 year of experience within

• Regulatory framework exposure
• Environments driven by the quality of deliverables in tight schedules
• Complex organizations and multiple stakeholders with distinct expectations and requirements

Skills

• Proficiency in English, French would be an asset, ability to navigate in an international multi-cultural environment
• Excellent communication skills, both written and verbal
• Analytical skills, attention to details, understanding/assessment of large volumes of information
• Team spirit
• Ability to bond and collaborate across functions and businesses (in particular with other Risk and Finance teams, businesses and IT)

Even if you feel you do not meet 100% of our qualifications, we encourage you to apply, if you believe this role is right for you.

What You’ll Get In Return

HSBC has been certified “Top Employer 2026” in Europe. This recognition from the Top Employers Institute rewards our HR practices and recognises HSBC as an HR Leader in several countries in Continental Europe. Not only is HSBC a great place to work, but we also offer the following unique and exciting benefits & opportunities!

• We’ll help you progress your career, including access to development programmes, through HSBC University and our Degreed platform
• You can work your way and will have a say in when, where and how you and your team flexibly work together
• Our benefits will give you financial security, and can include company savings plan (PEE), savings plan for collective retirement, mutual insurance for you and your family, loyalty bonus, a Time Savings Account to monetize untaken off days (CET)…
• A Work Council which offers ticketing, travel, sports, legal aid, Christmas vouchers, Summer break vouchers…
• Our family-focused benefits can help you to support your loved ones and include family events days off (wedding, civil union…), additional maternity or breastfeeding leave, birth bonus, partial reimbursement of childcare costs, assistance to employees taking care of a relative with disability…
• We’ll give you a huge range of resources that support your well-being (yoga, sophrology, Mindfulness app)
• You’ll have international opportunities - this can be your place to start and branch out to anywhere we have offices
• A work environment that promotes Diversity & Inclusion, where you’ll be able to join our different Employee Resource Groups
• These benefits are on top of local usual benefits in France (refund of transport fees at 50%, 5 weeks of paid vacation & RTT, meal voucher card or corporate restaurant depending on location)

Being open to different points of view is important for our business and the communities we serve. At HSBC, we’re dedicated to creating diverse and inclusive workplaces. We are committed to removing barriers & ensuring careers at HSBC are inclusive and accessible for everyone to be at their best.

If you have a need that requires accommodations or changes during the recruitment process, please let us know.

Personal data held by the Bank relating to employment applications will be used in accordance with our Privacy Statement, which is available on our website.

For further information on building your career at HSBC, please visit: www.hsbc.com/careers",https://fr.linkedin.com/jobs/view/data-management-analyst-f-m-d-at-hsbc-4397371618,JSearch,data analyst in Paris
Fo0jResomM-juASzAAAAAA==,STAGIAIRE DATA SCIENTIST F/H (2026-168639),Autres Filiales,FR,,,STAGE,Non spécifié,,"Filiale du Groupe EDF, Datanumia, expert des services numériques au service de la transition énergétique met la valorisation des données au cœur de sa stratégie de croissance.
Au sein de l’équipe Data regroupant les Data Engineers, Data Analysts et Data Scientists, vous serez au carrefour des métiers de l'entreprise :
• Product Management
• Marketing / avant-vente
• Innovation
• UX / design
• Equipes de développement

Vous aurez accès à des données de consommation et de pilotage d’équipement. Ces données vous seront mises à disposition sur une plateforme de type datalake/data analytics dans le cloud. Votre rôle sera de faire en sorte que Datanumia tire de la valeur de la connaissance de ces données et de leur utilisation pour enrichir nos produits via la production d’algorithmes.

Le contexte du sujet :
Nos Produits permettent d’accompagner les utilisateurs à agir pour optimiser leurs usages énergétiques grâce à des analyses de leurs données de consommation.
De nombreuses fonctionnalités s’appuient directement sur les données de consommation et leur prévision. 
Fiabiliser nos moteurs de prévision de consommation est essentiel pour garantir la pertinence des fonctionnalités qui les exploite et assurer notre promesse produit.

Votre problématique :
Vous avez à disposition des données de consommation et vous devrez travailler sur un modèle de prévision de consommation qui sera directement utilisé dans les Produits.

Vos objectifs :
• Déterminer les applications possibles des modèles de prévisions et déterminer celui à plus haute valeur ajoutée
• Choisir un périmètre de travail précis
• Choisir une réponse algorithmique appropriée
• Mettre à disposition un livrable prêt pour la production respectant nos standards de développement

Vos tâches :
Prise en main du cas d’usage et de l’environnement technique
• Echange avec les équipes métiers et data science pour comprendre les enjeux autour de la problématique algorithmique et son utilisation prévue dans les fonctionnalités Produits
• Exploration des métriques clés associées à la qualité de donnée
• Accès aux outils et données qui seront utilisés

Réalisation des études et développement
• Analyses exploratoires via notebooks ou outils de datavisualisation.
• Conception et entraînement des modèles, création de features, évaluations et ablations.
• Définir l’interface d’utilisation de l’algorithme pour l’inférence
Mettre à disposition un livrable prêt pour la production respectant nos standards de développement
• Orchestration des pipelines pour préparation, inférence, évaluation et logging.
• Évaluation multi-critères : métriques quantitatives, notations qualitatives, coûts/latences, explicabilité.
• Itérations basées sur l’analyse d’erreurs, cas limites et robustesse.
• Pré-industrialisation : packaging, CI/CD, suivi d’expériences, monitoring et guardrails.",https://www.edf.fr/edf-recrute/offre/detail/2026-168639,JSearch,data analyst in Paris
dKVjKB8TQgXSYbl8AAAAAA==,Data analyst (H/F),FONDATION PARTAGE ET VIE,"Montrouge, FR",Montrouge,,À plein temps,Non spécifié,2026-04-02T00:00:00.000Z,"Date d'embauche: 12/09/2026 Être Data analyst, à Partage et Vie, c'est : - Maîtriser les outils statistiques et les informations nécessaires à la mise en place d'une base de données ; - Choisir des sources de données pertinentes ; - S'assurer de la qualité des données ; - Maîtriser les outils et les langages informatiques liés aux bases de données ; - Mettre en place une datawarehouse (entrepôt de données) ; - Proposer des améliorations pour les bases de données ; - Créer et modéliser les bases de données ; - Recueillir, traiter et étudier les données statistiques ; - Produire des analyses métiers et fournir des recommandations ; - Créer et modéliser les bases de données nécessaires aux métiers - Extraire les données pour synthétiser et vulgariser les informations sous forme de tableau de bord métier pour servir de levier de performance ; - Développer les interfaces SI et assurer le maintien en condition opérationnelle de l'EAI en vigueur. Nos points forts : - Un cadre de travail agréable ; - Une équipe dynamique ; - Une ambiance conviviale ; - Un management participatif et bienveillant, vous associant aux différents projets ; - Un accompagnement dans votre montée en compétences et des perspectives d'évolution et de formations, en lien avec l'Institut de formation Partage et Vie. MAIS PAS QUE ! - 39h/semaine, 20 RTT/an ; - 2 jours de télétravail possibles/par semaine ; - Restaurant inter-entreprises ; - Une mutuelle familiale ; - Un CSE : chèques vacances, chèques cadeaux. - Un espace de convivialité (terrasse, baby-foot, ping-pong, distributeurs automatiques et coin repas.) Profil : Titulaire d'un diplôme d'ingénieur (bac +5), vous maîtrisez le stockage de données et avez des bases solides en programmation. Doté de compétences en mathématiques/statistiques, vous avez un esprit d'analyse et de synthèse. Autonome, curieux et polyvalent, votre relationnel vous permettra de communiquer efficacement et d'identifier également des leviers d'amélioration. Vous maitrisez SQL et EXCEL et les bases de données en général. ALORS REJOIGNEZ nos équipes !",https://candidat.francetravail.fr/offres/recherche/detail/206LDWW,JSearch,data analyst in Paris
Cmlrvg98ZGI8_0NQAAAAAA==,Consultant.e en Cybersécurité / IA / Data – Alternance 1 an – Nantes,Wavestone,"Nantes, FR",Nantes,,STAGE,Junior,2026-04-02T00:00:00.000Z,"Description de l’entreprise
Rejoignez un cabinet de conseil international qui accompagne les grandes transformations stratégiques.
Nous sommes Wavestone : des expert·es passionné·es et orienté·es solutions, qui placent l’humain au cœur de la performance et de la croissance. Ambitieux·ses et en pleine expansion, nous développons sans cesse notre portefeuille de clients et de projets, avec une portée internationale et une réelle volonté de générer un impact positif.
Êtes-vous un vrai team player, porté par des valeurs fortes ? Êtes-vous curieux·se et déterminé·e, avec l’envie d’apprendre chaque jour ? Êtes-vous du genre à relever les défis sans hésiter ? Alors vous êtes au bon endroit. Rejoignez Wavestone et exprimez votre potentiel dans un environnement stimulant et collaboratif, où l’on transforme les défis d’aujourd’hui en opportunités de demain.
Pour plus d’informations, consulter www.wavestone.com.
Description du poste
Contexte :
Au sein du bureau / business unit de Nantes, vous évoluerez aux côtés de 150 consultant·e·s sur des missions clients diversifiées, favorisant le développement de vos compétences, de vos soft skills ainsi que votre compréhension des expertises du cabinet.
Nos consultant·e·s accompagnent des entreprises de référence implantées dans l’ensemble de la région Grand Ouest, en soutenant leurs clients locaux dans leurs projets de transformation digitale et leurs décisions stratégiques.
Le bureau de Nantes couvre une large palette des expertises de Wavestone (technologiques, fonctionnelles et métiers) et offre l’opportunité de participer à des missions variées à forte valeur ajoutée, allant du cadrage stratégique jusqu’à la mise en œuvre opérationnelle des projets.
Nous intervenons notamment sur les domaines de compétences suivants, organisés en communautés :
• Cybersécurité (CYB) : stratégie et conformité Cybersécurité (risques, gestion de crise, vie privée, infrastructures critiques, réglementations – ISO27001, NIS2, RGPD), sécurisation de la transformation digitale (Big data, Cloud, IoT, SOC, IT Security), identité numérique et services de confiance (IAM, CIAM, PAM, PKI, MFA, fédération d’identités), audit, tests d’intrusion et réponse aux incidents (pentest, audit PASSI, Redteam, forensics)

• Transformation de l’IT (CIO): business transformation (open architecture), industrial IoT (embedded system, IoT platforms), data (gouvernance de données, data analytics, plateformes nouvelle génération), Next GenIT (cloud, devops, automation, container, serverless, laC), Next GenIT (smart networks, telecoms), digital workplace (New Waysof Working, change, employee experience, workplace, communication), business transformation (UX, design thinking), industrial IoT (LoRa, Sigfox, lpwan), transformations organisationnelles et managériales, transformation agile, conduite du changement….

Objectif :
Pendant votre alternance, vous aurez l’occasion d’intervenir sur :
• Des missions opérationnelles clients, notamment au sein des équipes Cybersécurité / IA / Data, avec un rôle responsabilisant et permettant de développer les compétences clés attendues pour un.e Consultant.e junior (analyse et synthèse, relationnel, compréhension de l’environnement et du marché, responsabilité client/mission).

• Des projets internes riches : formations, relation école, recrutement, développement commercial (rédaction de propale, réponse aux appels d’offres etc…), radar de startups, vie interne, développement de nos assets (Cyberlab, Shake’up, The Factory, CréaDesk, Machine Learning & Data Lab, Research & Knowledge Center…).

• Un travail de recherche autour d’un sujet de stage sélectionné (parmi les différentes expertises du cabinet) permettant d’enrichir vos connaissances académiques et celles du cabinet, de découvrir en profondeur les sujets qui font l’actualité chez nos clients et d’appréhender la méthodologie reconnue de Wavestone dans les missions de conseil.",https://www.welcometothejungle.com/fr/companies/wavestone/jobs/consultant-e-en-cybersecurite-ia-data-alternance-1-an-nantes_nantes,JSearch,data analyst in Paris
